rep_id,first_name,last_name,rep_name,site,queue_name,department,job_role,can_transfer_departments,tenure_months,months_on_job,tenure_band,primary_skill_tag,secondary_skill_tag,primary_skill_label,secondary_skill_label,strengths,weaknesses,strain_tier,pressure_index_baseline,experiment_condition,qa_score,fcr_30d,repeat_contact_rate,aht_secs,csat_proxy,transfer_rate,escalation_rate,productivity_index,burnout_index,resilience_index,volatility_index,compliance_risk,gaming_propensity,misinformation_risk,policy_accuracy,discovery_skill,conflict_tolerance,technical_skill,credit_discipline,ownership_bias,emotional_regulation,aht_pressure_bias,strain_score,weakness_tags,strength_tags
REP00190,Kimberly,Kaur,Kimberly Kaur,NovaWireless,General Support,Call Center,Customer Service Representative,False,31,31,senior,porting_transfer,general_support,porting_support,general_support,porting_transfer|general_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.566,0.769,0.1752,515.63,0.7071,0.0887,0.0402,0.7436,0.4064,0.9707,0.3358,0.4031,0.4028,0.1048,0.35189644792293784,0.7821297429620564,0.8503468780971258,0.5316140634982762,0.39123062015503873,0.757508214457445,0.6684456304202802,0.5002616360559404,0.33375971456388165,none,thorough_probe|accountability_driven|deescalation_strong
REP00191,Elijah,Patel,Elijah Patel,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,38,senior,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,high,0.1359,goodhart_baseline,0.6476,0.6858,0.1996,562.41,0.6114,0.0864,0.0818,0.6485,0.5519,0.8351,0.5465,0.3863,0.4452,0.1539,0.5975316074653821,0.7074663402692778,0.6442021803766105,0.5397363027677061,0.43192829457364346,0.39684795239621734,0.3873248832555036,0.4823209932941341,0.6627029788437742,none,balanced
REP00192,Noah,Foster,Noah Foster,NovaWireless,General Support,Call Center,Customer Service Representative,False,117,117,senior,network_service,porting_transfer,tech_support,porting_support,network_service|porting_transfer|generalist,none_flagged,low,0.1359,goodhart_baseline,0.6816,0.7084,0.2346,492.13,0.7587,0.1277,0.0922,0.7339,0.3371,1.0,0.3935,0.2595,0.2537,0.1065,0.6998795906080674,0.6003671970624236,0.5926660059464816,0.6220655190426607,0.7390988372093024,0.8922794117647059,0.5914609739826551,0.5702731605012614,0.2691946657459068,none,accountability_driven
REP00193,Sebastian,Hernandez,Sebastian Hernandez,NovaWireless,General Support,Call Center,Customer Service Representative,False,23,23,senior,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,high,0.1359,goodhart_baseline,0.626,0.6739,0.2881,574.15,0.6047,0.01,0.1035,0.5576,0.6023,0.6731,0.8368,0.3559,0.3918,0.1755,0.5325105358217941,0.43665850673194606,0.5366699702675917,0.49082102473471845,0.5055717054263567,0.16382332905914412,0.0,0.37194749282750356,0.9576596879917987,reactive_under_stress,balanced
REP00194,Quinn,Diaz,Quinn Diaz,NovaWireless,General Support,Call Center,Customer Service Representative,False,31,31,senior,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,low,0.1359,goodhart_baseline,0.6158,0.703,0.228,538.45,0.7742,0.1282,0.113,0.7553,0.2939,1.0,0.46,0.156,0.1098,0.0,0.5018061408789886,0.620563035495716,0.48959365708622393,0.5155846254436298,0.9898255813953488,0.9207720588235293,0.5027351567711806,0.6075639122204112,0.2560974028652213,none,accountability_driven
REP00195,Bailey,Walker,Bailey Walker,NovaWireless,General Support,Call Center,Customer Service Representative,False,24,24,senior,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,low,0.1359,goodhart_baseline,0.6255,0.7238,0.2541,518.05,0.7545,0.0376,0.1157,0.7219,0.3003,1.0,0.2466,0.2433,0.264,0.0939,0.5310054184226368,0.5406976744186047,0.4762140733399405,0.558858099340902,0.778343023255814,0.8845588235294116,0.7874583055370247,0.5323070924366646,0.17656416313089443,none,accountability_driven
REP00196,William,Stewart,William Stewart,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,28,senior,network_service,device_support,tech_support,device_support,network_service|device_support|generalist,none_flagged,high,0.1359,goodhart_baseline,0.4491,0.6514,0.3238,581.17,0.6118,0.12,0.175,0.4884,0.5469,0.8635,0.6188,0.2623,0.2436,0.2007,0.0,0.3274173806609548,0.18235877106045595,0.19354838709677413,0.7323158914728682,0.4362753446065075,0.29086057371581053,0.30645161290322587,0.6638303684005444,discovery_gap|policy_confusion|escalation_prone,balanced
REP00197,Jordan,Lopez,Jordan Lopez,NovaWireless,General Support,Call Center,Customer Service Representative,False,84,84,senior,device_support,network_service,device_support,tech_support,device_support|network_service|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6271,0.6778,0.2154,503.05,0.7487,0.139,0.0702,0.6406,0.3414,0.8366,0.3139,0.241,0.2006,0.0677,0.5358217940999398,0.6591187270501836,0.7016848364717543,0.49785299795981264,0.7839147286821706,0.6512812550088155,0.6976651100733822,0.4823312603174933,0.37485602143413144,none,balanced
REP00198,Thomas,Morales,Thomas Morales,NovaWireless,General Support,Call Center,Customer Service Representative,False,3,3,new,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,misinformation_risk,medium,0.1359,goodhart_baseline,0.6461,0.683,0.3171,543.05,0.6778,0.109,0.13,0.7336,0.4844,0.8301,0.5629,0.323,0.3591,0.4108,0.5930162552679109,0.3479192166462669,0.4053518334985132,0.5336186873251604,0.5852713178294573,0.5120947868248115,0.3654436290860573,0.6048699145068426,0.6112998484861487,discovery_gap,balanced
REP00199,David,Nelson,David Nelson,NovaWireless,General Support,Call Center,Customer Service Representative,False,22,22,senior,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.5774,0.7147,0.2701,536.6,0.6683,0.0241,0.1386,0.5592,0.54,0.8056,0.4896,0.4096,0.3895,0.1092,0.3862131246237207,0.4917380660954712,0.3627353815659068,0.4739171495740605,0.3754844961240309,0.4612528049366885,0.46324216144096064,0.3179341826122769,0.6531022230150976,none,balanced
REP00200,Hailey,Collins,Hailey Collins,NovaWireless,General Support,Call Center,Customer Service Representative,False,39,39,senior,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.627,0.6637,0.322,539.35,0.7018,0.0901,0.0689,0.6143,0.418,1.0,0.4556,0.2928,0.2869,0.0846,0.5355207706201084,0.33292533659730716,0.7081268582755202,0.47826493452428076,0.6584302325581395,0.7876838235294117,0.5086057371581054,0.4650881983450481,0.3684249439870202,discovery_gap,accountability_driven
REP00201,Jose,Bennett,Jose Bennett,NovaWireless,General Support,Call Center,Customer Service Representative,False,29,29,senior,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6674,0.761,0.1994,555.77,0.606,0.0963,0.0789,0.7095,0.4381,0.9714,0.5107,0.2684,0.2396,0.122,0.6571342564720049,0.7080783353733171,0.6585728444003964,0.6732045696476374,0.7175387596899223,0.5726163046962655,0.4350900600400266,0.4637307594251852,0.4323369044036476,none,balanced
REP00202,Mateo,Jenkins,Mateo Jenkins,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,32,senior,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls|device_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.5865,0.822,0.191,530.85,0.594,0.0209,0.0924,0.6978,0.3816,0.9512,0.4106,0.29,0.3323,0.0828,0.4136062612883806,0.7337821297429621,0.5916749256689792,0.635532107760264,0.6652131782945736,0.5230370451995512,0.5686457638425617,0.3633212320889471,0.35684037256333295,none,balanced
REP00203,Samantha,Shah,Samantha Shah,NovaWireless,General Support,Call Center,Customer Service Representative,False,24,24,senior,fraud_unwanted_calls,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls|network_service|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6438,0.6257,0.3735,523.81,0.6231,0.0899,0.0738,0.574,0.396,0.908,0.4499,0.2378,0.2331,0.102,0.5860927152317882,0.17533659730722162,0.6838453914767095,0.45116601573555226,0.7916666666666666,0.517674106427312,0.5162108072048031,0.461266673818975,0.42112254706800745,discovery_gap,balanced
REP00204,Jeremiah,Cox,Jeremiah Cox,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,32,senior,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6271,0.6825,0.211,542.33,0.6618,0.1175,0.1426,0.6449,0.4637,0.9121,0.5792,0.2393,0.3168,0.1387,0.5358217940999398,0.6725826193390454,0.34291377601585726,0.5043321818583515,0.7880329457364341,0.5943996433723354,0.3436957971981319,0.4818492870186757,0.5317641172793384,escalation_prone|reactive_under_stress,balanced
REP00205,Hazel,Brooks,Hazel Brooks,NovaWireless,General Support,Call Center,Customer Service Representative,False,33,33,senior,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,goodhart_baseline,0.6601,0.6413,0.2971,490.84,0.6339,0.0475,0.0751,0.6677,0.3333,0.9753,0.402,0.2409,0.2352,0.1026,0.6351595424443107,0.4091187270501837,0.6774033696729435,0.4972048056858994,0.784156976744186,0.6292164209007853,0.5801200800533688,0.5704447005432294,0.28929421983785614,none,balanced
REP00206,Michelle,Butler,Michelle Butler,NovaWireless,General Support,Call Center,Customer Service Representative,False,43,43,senior,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.7313,0.8147,0.146,554.78,0.7504,0.0887,0.1235,0.6111,0.5086,0.8656,0.6697,0.3802,0.3775,0.0737,0.8494882600842865,0.8714810281517749,0.4375619425173438,0.8434096938689973,0.44670542635658916,0.6939157917935566,0.22294863242161445,0.25246414328611655,0.6472770330518303,reactive_under_stress,thorough_probe|policy_expert
REP00207,Anthony,Cooper,Anthony Cooper,NovaWireless,General Support,Call Center,Customer Service Representative,False,43,43,senior,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,low,0.1359,goodhart_baseline,0.5864,0.6503,0.2628,524.55,0.7914,0.0236,0.0902,0.5974,0.295,1.0,0.1821,0.2135,0.265,0.0,0.41330523780854916,0.514075887392901,0.6025768087215064,0.39868460125883753,0.8505329457364341,0.9523897058823529,0.8735156771180788,0.4599903328476686,0.14587450854005324,none,accountability_driven
REP00208,Brianna,Howard,Brianna Howard,NovaWireless,General Support,Call Center,Customer Service Representative,False,1,1,new,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,misinformation_risk,medium,0.1359,goodhart_baseline,0.7448,0.7217,0.3226,547.04,0.7063,0.0741,0.0704,0.7394,0.3664,0.9779,0.5182,0.2695,0.2649,0.3652,0.8901264298615292,0.3310893512851898,0.7006937561942517,0.7355236505524905,0.7148740310077519,0.7658468905273281,0.42508338892595054,0.5596092993852475,0.3641096728326597,discovery_gap,policy_expert|accountability_driven
REP00209,Michael,Harris,Michael Harris,NovaWireless,General Support,Call Center,Customer Service Representative,False,25,25,senior,general_support,billing_resolution,general_support,billing_support,general_support|billing_resolution|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6217,0.6522,0.3241,587.66,0.7324,0.1476,0.1565,0.5971,0.4549,0.9126,0.6286,0.2828,0.3469,0.1031,0.5195665261890429,0.326499388004896,0.274033696729435,0.45443449000381286,0.6826550387596899,0.724860254047123,0.27778519012675107,0.4569526782510991,0.5430384858234923,discovery_gap|escalation_prone|reactive_under_stress,balanced
REP00210,Benjamin,Kaur,Benjamin Kaur,NovaWireless,General Support,Call Center,Customer Service Representative,False,37,37,senior,porting_transfer,fraud_unwanted_calls,porting_support,fraud_unwanted_calls,porting_transfer|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6791,0.7088,0.2521,516.7,0.706,0.0439,0.0989,0.5815,0.358,0.9672,0.4622,0.2382,0.3634,0.087,0.6923540036122818,0.5468176254589964,0.5594648166501486,0.6188541454510265,0.7906976744186046,0.7507177632633433,0.49979986657771847,0.35716943933977274,0.34271896086733183,none,accountability_driven
REP00211,Clara,Scott,Clara Scott,NovaWireless,General Support,Call Center,Customer Service Representative,False,23,23,senior,network_service,general_support,tech_support,general_support,network_service|general_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6561,0.6972,0.2749,558.09,0.6444,0.0557,0.0932,0.6705,0.4498,0.877,0.7343,0.371,0.4097,0.1128,0.6231186032510536,0.47705018359853124,0.5877106045589692,0.5682452679889125,0.46899224806201545,0.5145941857669498,0.13675783855903945,0.49728892903410377,0.609758931393955,reactive_under_stress,balanced
REP00212,Amelia,Harris,Amelia Harris,NovaWireless,General Support,Call Center,Customer Service Representative,False,42,42,senior,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,goodhart_baseline,0.6211,0.7214,0.2712,496.74,0.7116,0.01,0.021,0.6153,0.3169,1.0,0.4961,0.2746,0.2497,0.0934,0.5177603853100542,0.4883720930232558,0.9454905847373637,0.5489270633470591,0.7025193798449612,0.8056985294117647,0.4545697131420947,0.3869405770067127,0.29169160042188547,none,accountability_driven|deescalation_strong
REP00213,Julia,Richardson,Julia Richardson,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,38,senior,billing_resolution,porting_transfer,billing_support,porting_support,billing_resolution|porting_transfer|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.684,0.6698,0.3079,579.61,0.6693,0.0232,0.1413,0.6027,0.3928,0.9092,0.5491,0.239,0.1891,0.1007,0.7071041541240218,0.37607099143206857,0.34935579781962334,0.5724657798466813,0.7887596899224807,0.6042354543997436,0.38385590393595725,0.4405005231567522,0.4569062391704302,escalation_prone,balanced
REP00214,Adam,Roberts,Adam Roberts,NovaWireless,General Support,Call Center,Customer Service Representative,False,2,2,new,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,misinformation_risk,medium,0.1359,goodhart_baseline,0.6522,0.8165,0.2044,504.29,0.6205,0.024,0.0741,0.767,0.4578,0.7104,0.3458,0.2848,0.2911,0.3708,0.6113786875376279,0.6927784577723378,0.6823587710604558,0.7268362971738318,0.6778100775193798,0.2436848853983011,0.6551034022681788,0.467416505451328,0.5977951795040384,none,balanced
REP00215,Connor,Wong,Connor Wong,NovaWireless,General Support,Call Center,Customer Service Representative,False,18,18,mid,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6218,0.786,0.2086,541.49,0.6942,0.0551,0.1318,0.6981,0.3812,0.8966,0.401,0.2376,0.2623,0.0906,0.5198675496688743,0.6799265605875153,0.39643211100099096,0.6390349603872356,0.7921511627906976,0.632841300689213,0.581454302868579,0.41336743369406354,0.39726223188811943,none,balanced
REP00216,Samuel,Richardson,Samuel Richardson,NovaWireless,General Support,Call Center,Customer Service Representative,False,36,36,senior,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6338,0.7308,0.2477,572.63,0.6262,0.1012,0.1181,0.6822,0.4301,0.9188,0.5877,0.3416,0.3061,0.1158,0.5559903672486455,0.5602815177478581,0.4643211100099107,0.5810004221134322,0.5402131782945736,0.5380865322968423,0.33235490326884587,0.46728764854017935,0.4988000955200786,reactive_under_stress,balanced
REP00217,Mason,Khan,Mason Khan,NovaWireless,General Support,Call Center,Customer Service Representative,False,25,25,senior,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.7054,0.6629,0.2844,548.85,0.7274,0.0523,0.0443,0.7095,0.3516,0.9568,0.5179,0.23,0.2498,0.0862,0.7715231788079471,0.44798041615667084,0.830029732408325,0.595163298805683,0.810562015503876,0.7758870612277609,0.4254836557705136,0.5989664914351107,0.36763148161188713,none,policy_expert|accountability_driven|deescalation_strong
REP00218,Nicholas,Lee,Nicholas Lee,NovaWireless,General Support,Call Center,Customer Service Representative,False,78,78,senior,network_service,device_support,tech_support,device_support,network_service|device_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.5776,0.7559,0.1161,578.84,0.5925,0.0848,0.0984,0.6101,0.4382,0.852,0.5435,0.3259,0.2243,0.0249,0.3868151715833835,0.9629742962056304,0.5619425173439048,0.5310144233985293,0.5782461240310077,0.38512982849815675,0.3913275517011341,0.3321281693666631,0.5431597696308187,none,thorough_probe
REP00219,Anita,Wong,Anita Wong,NovaWireless,General Support,Call Center,Customer Service Representative,False,33,33,senior,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,goodhart_baseline,0.6645,0.7465,0.2172,530.63,0.7771,0.0559,0.0782,0.7066,0.3122,0.9401,0.4145,0.3046,0.3414,0.0754,0.6484045755568933,0.653610771113831,0.662041625371655,0.6488507575882069,0.6298449612403101,0.8444953117486778,0.5634422948632422,0.4796751006225969,0.3036735577796382,none,accountability_driven
REP00220,Diana,Patel,Diana Patel,NovaWireless,General Support,Call Center,Customer Service Representative,False,179,179,senior,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6074,0.7365,0.2071,590.21,0.5814,0.0484,0.1025,0.6422,0.4653,0.9679,0.46,0.3244,0.2868,0.0852,0.4765201685731489,0.684516523867809,0.541625371655104,0.5491230564398693,0.5818798449612402,0.5226273240903991,0.5027351567711806,0.40364190929719335,0.43991015661220667,none,balanced
REP00221,Paul,Reed,Paul Reed,NovaWireless,General Support,Call Center,Customer Service Representative,False,42,42,senior,general_support,porting_transfer,general_support,porting_support,general_support|porting_transfer|generalist,none_flagged,low,0.1359,goodhart_baseline,0.7227,0.8316,0.1653,535.82,0.6742,0.118,0.0388,0.8435,0.2984,1.0,0.1756,0.2675,0.2489,0.0813,0.8236002408187839,0.8124235006119951,0.8572844400396432,0.8537631752756726,0.719718992248062,0.7369485294117647,0.8821881254169446,0.5532949646595213,0.14639849227608873,none,thorough_probe|policy_expert|deescalation_strong
REP00222,Courtney,Clark,Courtney Clark,NovaWireless,General Support,Call Center,Customer Service Representative,False,34,34,senior,general_support,billing_resolution,general_support,billing_support,general_support|billing_resolution|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.5967,0.7935,0.1459,547.1,0.7831,0.0186,0.0997,0.7144,0.388,0.7896,0.5215,0.3588,0.3377,0.0317,0.44431065623118604,0.8717870257037943,0.5555004955401387,0.6115956369107405,0.498546511627907,0.6504838515787786,0.4206804536357571,0.42576192272507574,0.5392117631638524,none,thorough_probe
REP00223,Jordan,Moore,Jordan Moore,NovaWireless,General Support,Call Center,Customer Service Representative,False,25,25,senior,fraud_unwanted_calls,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls|network_service|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.5965,0.7272,0.2374,567.49,0.6689,0.1022,0.0943,0.662,0.4749,0.9251,0.5617,0.4483,0.379,0.1521,0.4437086092715233,0.5917992656058751,0.5822596630327056,0.5198967639685435,0.281734496124031,0.625162285622696,0.3670446964643095,0.4440774848792126,0.524429228069206,credit_leak_risk,balanced
REP00224,Alexa,Allen,Alexa Allen,NovaWireless,General Support,Call Center,Customer Service Representative,False,20,20,senior,billing_resolution,device_support,billing_support,device_support,billing_resolution|device_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6073,0.7039,0.2148,547.28,0.6654,0.0631,0.1113,0.6782,0.3415,0.8657,0.2874,0.3288,0.2868,0.1081,0.47621914509331714,0.6609547123623012,0.498017839444995,0.5040318223398761,0.5712209302325582,0.537802031575573,0.733022014676451,0.4987918366781912,0.3405534170021474,none,balanced
REP00225,Ashton,Kim,Ashton Kim,NovaWireless,General Support,Call Center,Customer Service Representative,False,2,2,new,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,misinformation_risk,medium,0.1359,goodhart_baseline,0.7292,0.8679,0.1382,545.75,0.5453,0.1135,0.1844,0.7262,0.4982,0.8754,0.7138,0.2921,0.2805,0.311,0.8431667670078266,0.8953488372093024,0.1357779980178394,0.9135877948631633,0.660125968992248,0.33024523160762936,0.16410940627084725,0.3396552818067192,0.6473568812594312,escalation_prone|reactive_under_stress,thorough_probe|policy_expert
REP00226,Adam,Kim,Adam Kim,NovaWireless,General Support,Call Center,Customer Service Representative,False,100,100,senior,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.5935,0.6973,0.2255,552.67,0.6704,0.0367,0.1043,0.6716,0.4103,0.9841,0.4335,0.3044,0.3002,0.0603,0.4346779048765805,0.6282129742962057,0.5327056491575817,0.4741627737782407,0.630329457364341,0.7083011099535181,0.5380920613742495,0.4986852442109561,0.36549748947422683,none,balanced
REP00227,Lily,Rivera,Lily Rivera,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,28,senior,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.7221,0.7402,0.2406,518.17,0.7016,0.0587,0.0792,0.724,0.4358,0.9038,0.5081,0.3272,0.3312,0.1861,0.8217940999397952,0.5820073439412485,0.6570862239841426,0.7268606562560844,0.5750968992248062,0.6562535061708608,0.43855903935957297,0.5126277465729484,0.48444060974682085,none,policy_expert
REP00228,Dylan,Young,Dylan Young,NovaWireless,General Support,Call Center,Customer Service Representative,False,5,5,new,network_service,device_support,tech_support,device_support,network_service|device_support|generalist,misinformation_risk,medium,0.1359,goodhart_baseline,0.7016,0.7697,0.1937,558.46,0.6893,0.0597,0.0998,0.7403,0.3537,0.8399,0.7062,0.2484,0.2151,0.3774,0.7600842865743528,0.7255201958384332,0.5550049554013874,0.7366729676599363,0.7659883720930232,0.5465859913447668,0.1742494996664442,0.49469414075973656,0.5404909022181867,reactive_under_stress,policy_expert
REP00229,Joseph,Martin,Joseph Martin,NovaWireless,General Support,Call Center,Customer Service Representative,False,34,34,senior,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls|device_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6693,0.7306,0.2932,543.08,0.7137,0.0275,0.0514,0.7418,0.4496,0.9332,0.6128,0.3013,0.3439,0.0613,0.6628537025888019,0.42105263157894735,0.7948463825569871,0.6341563798303811,0.6378391472868217,0.7185506491424908,0.29886591060707135,0.5506874868057214,0.5150025895056505,reactive_under_stress,deescalation_strong
REP00230,Nora,Brown,Nora Brown,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,38,senior,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6352,0.6298,0.3389,527.4,0.6534,0.072,0.1316,0.6067,0.3984,0.9477,0.4702,0.2148,0.2138,0.0902,0.5602046959662853,0.28121175030599765,0.39742319127849346,0.44387406014195163,0.8473837209302326,0.6274598292995671,0.4891260840560373,0.5012213143404938,0.3990020372721277,discovery_gap,balanced
REP00231,Sebastian,Thompson,Sebastian Thompson,NovaWireless,General Support,Call Center,Customer Service Representative,False,55,55,senior,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.591,0.656,0.2881,542.7,0.6959,0.1096,0.1493,0.633,0.4869,0.8851,0.6134,0.3298,0.3324,0.0526,0.4271523178807946,0.43665850673194606,0.3097125867195243,0.41346587495914555,0.5687984496124031,0.6202987257573328,0.2980653769179453,0.5017839241486157,0.5888525182959633,escalation_prone|reactive_under_stress,balanced
REP00232,Jordan,Cruz,Jordan Cruz,NovaWireless,General Support,Call Center,Customer Service Representative,False,30,30,senior,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,goodhart_baseline,0.6741,0.7643,0.2886,503.73,0.8111,0.01,0.1166,0.7382,0.2458,1.0,0.3974,0.2397,0.2274,0.0866,0.6773028296207105,0.4351285189718481,0.4717542120911793,0.6878380704486238,0.7870639534883721,0.9886029411764706,0.5862575050033356,0.499209439201341,0.18682097879088622,none,accountability_driven
REP00233,Aaron,Khan,Aaron Khan,NovaWireless,General Support,Call Center,Customer Service Representative,False,24,24,senior,network_service,porting_transfer,tech_support,porting_support,network_service|porting_transfer|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6566,0.7362,0.2136,532.7,0.7055,0.1221,0.0406,0.6021,0.4683,0.814,0.4174,0.316,0.3294,0.0886,0.6246237206502107,0.6646266829865362,0.848364717542121,0.622761267548706,0.6022286821705426,0.5410792995672382,0.5595730486991327,0.34812799863413985,0.5514205904174486,none,deescalation_strong
REP00234,Claire,Adams,Claire Adams,NovaWireless,General Support,Call Center,Customer Service Representative,False,30,30,senior,porting_transfer,general_support,porting_support,general_support,porting_transfer|general_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.5659,0.611,0.3092,503.28,0.6785,0.0878,0.1264,0.5105,0.4691,0.974,0.4894,0.3945,0.427,0.1486,0.35159542444310643,0.37209302325581406,0.42319127849355787,0.31365268878620717,0.412063953488372,0.7094305978522198,0.4635090060040026,0.3929678965176333,0.45018507560222115,none,balanced
REP00235,Charlotte,Mitchell,Charlotte Mitchell,NovaWireless,General Support,Call Center,Customer Service Representative,False,40,40,senior,porting_transfer,fraud_unwanted_calls,porting_support,fraud_unwanted_calls,porting_transfer|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6446,0.688,0.2929,532.24,0.6319,0.0646,0.0807,0.6369,0.4201,1.0,0.5706,0.2175,0.2322,0.0553,0.5885009030704393,0.4219706242350062,0.649653121902874,0.5382537600546571,0.840843023255814,0.6591911764705882,0.3551701134089392,0.4631096621918597,0.4163862217805818,none,balanced
REP00236,Michelle,Martinez,Michelle Martinez,NovaWireless,General Support,Call Center,Customer Service Representative,False,45,45,senior,device_support,billing_resolution,device_support,billing_support,device_support|billing_resolution|generalist,none_flagged,high,0.1359,goodhart_baseline,0.5199,0.6799,0.2263,600.66,0.6426,0.121,0.0394,0.5293,0.5734,0.7742,0.5974,0.3167,0.2736,0.0615,0.2131246237206503,0.6257649938800489,0.8543111992071357,0.3393993672780256,0.6005329457364341,0.3712308663247314,0.31941294196130754,0.32420618028662307,0.7526241487138797,policy_confusion|reactive_under_stress,deescalation_strong
